Tamanho;Cenario;Algoritmo;Dado;Media;DesvioPadrao;Minimo;Maximo;Mediana;CV;IC95_Superior;IC95_Inferior
50000;Aleatorio;SelectionSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;Aleatorio;SelectionSort;TEMPO;7442332690.60;762194757.85;6915385791.00;9657470933.00;7117248871.50;10.24;7715080581.83;7169584799.37
50000;Aleatorio;SelectionSort;MEM_AUX;20.00;0.00;20.00;20.00;20.00;0.00;20.00;20.00
50000;Aleatorio;MergeSort;COMPARACOES;718191.67;118.60;718002.00;718407.00;718185.00;0.02;718234.11;718149.23
50000;Aleatorio;MergeSort;TROCAS;1568928.00;0.00;1568928.00;1568928.00;1568928.00;0.00;1568928.00;1568928.00
50000;Aleatorio;MergeSort;ACESSOS;4574239.33;237.19;4573860.00;4574670.00;4574226.00;0.01;4574324.21;4574154.46
50000;Aleatorio;MergeSort;PROF_REC;15.00;0.00;15.00;15.00;15.00;0.00;15.00;15.00
50000;Aleatorio;MergeSort;TEMPO;25279789.73;9169031.17;18535906.00;52823555.00;22163979.50;36.27;28560885.40;21998694.07
50000;Aleatorio;MergeSort;MEM_AUX;200240.00;0.00;200240.00;200240.00;200240.00;0.00;200240.00;200240.00
50000;Aleatorio;QuickSort;COMPARACOES;934607.47;41627.30;871614.00;1045232.00;924128.50;4.45;949503.60;919711.33
50000;Aleatorio;QuickSort;TROCAS;437514.40;29205.02;395849.00;530168.00;436530.50;6.68;447965.28;427063.52
50000;Aleatorio;QuickSort;ACESSOS;2717993.57;138496.02;2520381.00;3158244.00;2713045.50;5.10;2767553.73;2668433.40
50000;Aleatorio;QuickSort;PROF_REC;34.93;2.32;31.00;42.00;34.50;6.64;35.76;34.10
50000;Aleatorio;QuickSort;TEMPO;17133812.23;7687449.46;12086976.00;41292980.00;13266281.00;44.87;19884730.69;14382893.77
50000;Aleatorio;QuickSort;MEM_AUX;558.93;37.09;496.00;672.00;552.00;6.64;572.21;545.66
50000;Aleatorio;QuickSortRandomizado;COMPARACOES;948472.90;37567.62;907182.00;1069881.00;939228.50;3.96;961916.30;935029.50
50000;Aleatorio;QuickSortRandomizado;TROCAS;473428.93;28862.55;423859.00;549174.00;470751.00;6.10;483757.26;463100.60
50000;Aleatorio;QuickSortRandomizado;ACESSOS;2875529.93;143242.55;2670461.00;3218274.00;2841295.00;4.98;2926788.62;2824271.24
50000;Aleatorio;QuickSortRandomizado;PROF_REC;36.17;2.12;33.00;41.00;36.00;5.86;36.92;35.41
50000;Aleatorio;QuickSortRandomizado;TEMPO;18534830.80;4515138.77;13893097.00;26998814.00;16905689.50;24.36;20150552.46;16919109.14
50000;Aleatorio;QuickSortRandomizado;MEM_AUX;723.33;42.37;660.00;820.00;720.00;5.86;738.50;708.17
50000;Aleatorio;HeapSort;COMPARACOES;1409853.70;219.01;1409445.00;1410174.00;1409908.00;0.02;1409932.07;1409775.33
50000;Aleatorio;HeapSort;TROCAS;737500.20;180.85;737196.00;737793.00;737530.50;0.02;737564.92;737435.48
50000;Aleatorio;HeapSort;ACESSOS;5769708.20;1118.16;5767674.00;5771520.00;5769777.00;0.02;5770108.33;5769308.07
50000;Aleatorio;HeapSort;PROF_REC;15.00;0.00;15.00;15.00;15.00;0.00;15.00;15.00
50000;Aleatorio;HeapSort;TEMPO;29716826.83;6491698.15;24350414.00;50567829.00;27647822.50;21.85;32039851.18;27393802.48
50000;Aleatorio;HeapSort;MEM_AUX;240.00;0.00;240.00;240.00;240.00;0.00;240.00;240.00
50000;Aleatorio;ShellSort;COMPARACOES;2432462.43;107839.60;2249560.00;2641780.00;2414847.50;4.43;2471052.34;2393872.53
50000;Aleatorio;ShellSort;TROCAS;1683369.13;53916.88;1591910.00;1788012.00;1674600.50;3.20;1702663.04;1664075.22
50000;Aleatorio;ShellSort;ACESSOS;5799200.70;215673.35;5433380.00;6217804.00;5764048.50;3.72;5876378.42;5722022.98
50000;Aleatorio;ShellSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;Aleatorio;ShellSort;TEMPO;48284116.13;39368871.49;23884873.00;175568304.00;27714606.00;81.54;62372085.87;34196146.40
50000;Aleatorio;ShellSort;MEM_AUX;20.00;0.00;20.00;20.00;20.00;0.00;20.00;20.00
50000;Ordenado;BubbleSort;COMPARACOES;49999.00;0.00;49999.00;49999.00;49999.00;0.00;49999.00;49999.00
50000;Ordenado;BubbleSort;TROCAS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;Ordenado;BubbleSort;ACESSOS;99998.00;0.00;99998.00;99998.00;99998.00;0.00;99998.00;99998.00
50000;Ordenado;BubbleSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;Ordenado;BubbleSort;TEMPO;280445.57;39438.45;254118.00;390529.00;261118.00;14.06;294558.43;266332.70
50000;Ordenado;BubbleSort;MEM_AUX;17.00;0.00;17.00;17.00;17.00;0.00;17.00;17.00
50000;Ordenado;InsertionSort;COMPARACOES;49999.00;0.00;49999.00;49999.00;49999.00;0.00;49999.00;49999.00
50000;Ordenado;InsertionSort;TROCAS;49999.00;0.00;49999.00;49999.00;49999.00;0.00;49999.00;49999.00
50000;Ordenado;InsertionSort;ACESSOS;149997.00;0.00;149997.00;149997.00;149997.00;0.00;149997.00;149997.00
50000;Ordenado;InsertionSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;Ordenado;InsertionSort;TEMPO;499583.73;83077.40;450880.00;713579.00;463618.00;16.63;529312.60;469854.87
50000;Ordenado;InsertionSort;MEM_AUX;16.00;0.00;16.00;16.00;16.00;0.00;16.00;16.00
50000;Ordenado;SelectionSort;COMPARACOES;1249975000.00;0.00;1249975000.00;1249975000.00;1249975000.00;0.00;1249975000.00;1249975000.00
50000;Ordenado;SelectionSort;TROCAS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;Ordenado;SelectionSort;ACESSOS;2499950000.00;0.00;2499950000.00;2499950000.00;2499950000.00;0.00;2499950000.00;2499950000.00
50000;Ordenado;SelectionSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;Ordenado;SelectionSort;TEMPO;7358470404.13;634571196.81;6861270323.00;8811529552.00;6999128788.00;8.62;7585548790.57;7131392017.69
50000;Ordenado;SelectionSort;MEM_AUX;20.00;0.00;20.00;20.00;20.00;0.00;20.00;20.00
50000;Ordenado;MergeSort;COMPARACOES;401952.00;0.00;401952.00;401952.00;401952.00;0.00;401952.00;401952.00
50000;Ordenado;MergeSort;TROCAS;1568928.00;0.00;1568928.00;1568928.00;1568928.00;0.00;1568928.00;1568928.00
50000;Ordenado;MergeSort;ACESSOS;3941760.00;0.00;3941760.00;3941760.00;3941760.00;0.00;3941760.00;3941760.00
50000;Ordenado;MergeSort;PROF_REC;15.00;0.00;15.00;15.00;15.00;0.00;15.00;15.00
50000;Ordenado;MergeSort;TEMPO;18566465.93;5045227.06;11185909.00;38069041.00;17193424.00;27.17;20371877.25;16761054.61
50000;Ordenado;MergeSort;MEM_AUX;200240.00;0.00;200240.00;200240.00;200240.00;0.00;200240.00;200240.00
50000;Ordenado;QuickSort;COMPARACOES;1249975000.00;0.00;1249975000.00;1249975000.00;1249975000.00;0.00;1249975000.00;1249975000.00
50000;Ordenado;QuickSort;TROCAS;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;Ordenado;QuickSort;ACESSOS;1250024999.00;0.00;1250024999.00;1250024999.00;1250024999.00;0.00;1250024999.00;1250024999.00
50000;Ordenado;QuickSort;PROF_REC;49998.00;0.00;49998.00;49998.00;49998.00;0.00;49998.00;49998.00
50000;Ordenado;QuickSort;TEMPO;6531649310.40;930890502.57;5576957048.00;9839143600.00;6335876109.00;14.25;6864764198.59;6198534422.21
50000;Ordenado;QuickSort;MEM_AUX;799968.00;0.00;799968.00;799968.00;799968.00;0.00;799968.00;799968.00
50000;Ordenado;QuickSortRandomizado;COMPARACOES;935753.90;31499.42;873729.00;1000500.00;929925.00;3.37;947025.82;924481.98
50000;Ordenado;QuickSortRandomizado;TROCAS;49985.93;145.05;49758.00;50314.00;49990.00;0.29;50037.84;49934.03
50000;Ordenado;QuickSortRandomizado;ACESSOS;1169028.50;31540.81;1107404.00;1233943.00;1162906.00;2.70;1180315.23;1157741.77
50000;Ordenado;QuickSortRandomizado;PROF_REC;35.27;2.07;32.00;41.00;35.00;5.86;36.01;34.53
50000;Ordenado;QuickSortRandomizado;TEMPO;6712028.40;306143.57;6369352.00;7673677.00;6644540.00;4.56;6821580.47;6602476.33
50000;Ordenado;QuickSortRandomizado;MEM_AUX;705.33;41.33;640.00;820.00;700.00;5.86;720.12;690.54
50000;Ordenado;HeapSort;COMPARACOES;1455438.00;0.00;1455438.00;1455438.00;1455438.00;0.00;1455438.00;1455438.00
50000;Ordenado;HeapSort;TROCAS;773304.00;0.00;773304.00;773304.00;773304.00;0.00;773304.00;773304.00
50000;Ordenado;HeapSort;ACESSOS;6004092.00;0.00;6004092.00;6004092.00;6004092.00;0.00;6004092.00;6004092.00
50000;Ordenado;HeapSort;PROF_REC;15.00;0.00;15.00;15.00;15.00;0.00;15.00;15.00
50000;Ordenado;HeapSort;TEMPO;23073443.90;5534738.36;21317954.00;46697726.00;21477110.50;23.99;25054024.59;21092863.21
50000;Ordenado;HeapSort;MEM_AUX;240.00;0.00;240.00;240.00;240.00;0.00;240.00;240.00
50000;Ordenado;ShellSort;COMPARACOES;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;Ordenado;ShellSort;TROCAS;455719.00;0.00;455719.00;455719.00;455719.00;0.00;455719.00;455719.00
50000;Ordenado;ShellSort;ACESSOS;911438.00;0.00;911438.00;911438.00;911438.00;0.00;911438.00;911438.00
50000;Ordenado;ShellSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;Ordenado;ShellSort;TEMPO;4888099.03;1918954.72;3840659.00;12258160.00;3913487.00;39.26;5574788.16;4201409.90
50000;Ordenado;ShellSort;MEM_AUX;20.00;0.00;20.00;20.00;20.00;0.00;20.00;20.00
50000;Reverso;BubbleSort;COMPARACOES;1249975000.00;0.00;1249975000.00;1249975000.00;1249975000.00;0.00;1249975000.00;1249975000.00
50000;Reverso;BubbleSort;TROCAS;1249975000.00;0.00;1249975000.00;1249975000.00;1249975000.00;0.00;1249975000.00;1249975000.00
50000;Reverso;BubbleSort;ACESSOS;7499850000.00;0.00;7499850000.00;7499850000.00;7499850000.00;0.00;7499850000.00;7499850000.00
50000;Reverso;BubbleSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;Reverso;BubbleSort;TEMPO;18302501032.93;523216537.84;17919141840.00;19884330427.00;18115301217.00;2.86;18489731666.42;18115270399.45
50000;Reverso;BubbleSort;MEM_AUX;17.00;0.00;17.00;17.00;17.00;0.00;17.00;17.00
50000;Reverso;InsertionSort;COMPARACOES;2499900001.00;0.00;2499900001.00;2499900001.00;2499900001.00;0.00;2499900001.00;2499900001.00
50000;Reverso;InsertionSort;TROCAS;1250024999.00;0.00;1250024999.00;1250024999.00;1250024999.00;0.00;1250024999.00;1250024999.00
50000;Reverso;InsertionSort;ACESSOS;4999949999.00;0.00;4999949999.00;4999949999.00;4999949999.00;0.00;4999949999.00;4999949999.00
50000;Reverso;InsertionSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;Reverso;InsertionSort;TEMPO;13541191430.37;1501370513.23;12456754314.00;18617838729.00;12674654822.50;11.09;14078449968.58;13003932892.15
50000;Reverso;InsertionSort;MEM_AUX;16.00;0.00;16.00;16.00;16.00;0.00;16.00;16.00
50000;Reverso;SelectionSort;COMPARACOES;1249975000.00;0.00;1249975000.00;1249975000.00;1249975000.00;0.00;1249975000.00;1249975000.00
50000;Reverso;SelectionSort;TROCAS;25000.00;0.00;25000.00;25000.00;25000.00;0.00;25000.00;25000.00
50000;Reverso;SelectionSort;ACESSOS;2500050000.00;0.00;2500050000.00;2500050000.00;2500050000.00;0.00;2500050000.00;2500050000.00
50000;Reverso;SelectionSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;Reverso;SelectionSort;TEMPO;7520537214.30;741657991.53;6906398008.00;9287803308.00;7086554629.00;9.86;7785936118.09;7255138310.51
50000;Reverso;SelectionSort;MEM_AUX;20.00;0.00;20.00;20.00;20.00;0.00;20.00;20.00
50000;Reverso;MergeSort;COMPARACOES;382512.00;0.00;382512.00;382512.00;382512.00;0.00;382512.00;382512.00
50000;Reverso;MergeSort;TROCAS;1568928.00;0.00;1568928.00;1568928.00;1568928.00;0.00;1568928.00;1568928.00
50000;Reverso;MergeSort;ACESSOS;3902880.00;0.00;3902880.00;3902880.00;3902880.00;0.00;3902880.00;3902880.00
50000;Reverso;MergeSort;PROF_REC;15.00;0.00;15.00;15.00;15.00;0.00;15.00;15.00
50000;Reverso;MergeSort;TEMPO;13751042.47;3800126.10;11257335.00;29375421.00;12032941.00;27.64;15110900.13;12391184.81
50000;Reverso;MergeSort;MEM_AUX;200240.00;0.00;200240.00;200240.00;200240.00;0.00;200240.00;200240.00
50000;Reverso;QuickSort;COMPARACOES;1249975000.00;0.00;1249975000.00;1249975000.00;1249975000.00;0.00;1249975000.00;1249975000.00
50000;Reverso;QuickSort;TROCAS;25000.00;0.00;25000.00;25000.00;25000.00;0.00;25000.00;25000.00
50000;Reverso;QuickSort;ACESSOS;1250124999.00;0.00;1250124999.00;1250124999.00;1250124999.00;0.00;1250124999.00;1250124999.00
50000;Reverso;QuickSort;PROF_REC;49998.00;0.00;49998.00;49998.00;49998.00;0.00;49998.00;49998.00
50000;Reverso;QuickSort;TEMPO;5642527164.33;648253717.71;5033636491.00;7977749275.00;5421823450.00;11.49;5874501777.99;5410552550.67
50000;Reverso;QuickSort;MEM_AUX;799968.00;0.00;799968.00;799968.00;799968.00;0.00;799968.00;799968.00
50000;Reverso;QuickSortRandomizado;COMPARACOES;946225.70;29533.80;897240.00;1024432.00;942515.50;3.12;956794.23;935657.17
50000;Reverso;QuickSortRandomizado;TROCAS;357202.13;38025.24;311414.00;473832.00;346447.00;10.65;370809.29;343594.97
50000;Reverso;QuickSortRandomizado;ACESSOS;2408367.77;169378.27;2204632.00;2898894.00;2357492.50;7.03;2468979.00;2347756.53
50000;Reverso;QuickSortRandomizado;PROF_REC;35.67;1.83;32.00;41.00;36.00;5.12;36.32;35.01
50000;Reverso;QuickSortRandomizado;TEMPO;10755447.90;4347340.75;8966616.00;33243751.00;9751893.50;40.42;12311123.81;9199771.99
50000;Reverso;QuickSortRandomizado;MEM_AUX;713.33;36.51;640.00;820.00;720.00;5.12;726.40;700.27
50000;Reverso;HeapSort;COMPARACOES;1366047.00;0.00;1366047.00;1366047.00;1366047.00;0.00;1366047.00;1366047.00
50000;Reverso;HeapSort;TROCAS;698892.00;0.00;698892.00;698892.00;698892.00;0.00;698892.00;698892.00
50000;Reverso;HeapSort;ACESSOS;5527662.00;0.00;5527662.00;5527662.00;5527662.00;0.00;5527662.00;5527662.00
50000;Reverso;HeapSort;PROF_REC;15.00;0.00;15.00;15.00;15.00;0.00;15.00;15.00
50000;Reverso;HeapSort;TEMPO;20561637.40;480652.54;20275897.00;22657277.00;20377914.50;2.34;20733636.70;20389638.10
50000;Reverso;HeapSort;MEM_AUX;240.00;0.00;240.00;240.00;240.00;0.00;240.00;240.00
50000;Reverso;ShellSort;COMPARACOES;504267.00;0.00;504267.00;504267.00;504267.00;0.00;504267.00;504267.00
50000;Reverso;ShellSort;TROCAS;726487.00;0.00;726487.00;726487.00;726487.00;0.00;726487.00;726487.00
50000;Reverso;ShellSort;ACESSOS;1957241.00;0.00;1957241.00;1957241.00;1957241.00;0.00;1957241.00;1957241.00
50000;Reverso;ShellSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;Reverso;ShellSort;TEMPO;8368796.97;3506671.16;7021168.00;22959896.00;7132419.00;41.90;9623643.13;7113950.81
50000;Reverso;ShellSort;MEM_AUX;20.00;0.00;20.00;20.00;20.00;0.00;20.00;20.00
50000;ParcialmenteOrdenado;BubbleSort;COMPARACOES;1249799413.63;192251.07;1249053597.00;1249973404.00;1249863842.00;0.02;1249868209.79;1249730617.47
50000;ParcialmenteOrdenado;BubbleSort;TROCAS;252298751.47;2041824.60;249151403.00;257149765.00;251828836.00;0.81;253029409.02;251568093.92
50000;ParcialmenteOrdenado;BubbleSort;ACESSOS;3508793833.13;8233214.22;3496132462.00;3528438504.00;3506799238.00;0.23;3511740051.00;3505847615.26
50000;ParcialmenteOrdenado;BubbleSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;ParcialmenteOrdenado;BubbleSort;TEMPO;9989296777.00;159062488.00;9815862298.00;10494252383.00;9932149791.50;1.59;10046216557.32;9932376996.68
50000;ParcialmenteOrdenado;BubbleSort;MEM_AUX;17.00;0.00;17.00;17.00;17.00;0.00;17.00;17.00
50000;ParcialmenteOrdenado;InsertionSort;COMPARACOES;505415089.40;3002723.37;499531429.00;511442195.00;504670536.00;0.59;506489600.16;504340578.64
50000;ParcialmenteOrdenado;InsertionSort;TROCAS;252732545.27;1501361.93;249790716.00;255746100.00;252360268.50;0.59;253269800.73;252195289.80
50000;ParcialmenteOrdenado;InsertionSort;ACESSOS;1010880179.93;6005447.24;999112861.00;1022934395.00;1009391073.00;0.59;1013029201.63;1008731158.24
50000;ParcialmenteOrdenado;InsertionSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;ParcialmenteOrdenado;InsertionSort;TEMPO;2819604783.57;439293977.53;2448695856.00;4550578913.00;2657181152.00;15.58;2976804114.54;2662405452.60
50000;ParcialmenteOrdenado;InsertionSort;MEM_AUX;16.00;0.00;16.00;16.00;16.00;0.00;16.00;16.00
50000;ParcialmenteOrdenado;SelectionSort;COMPARACOES;1249975000.00;0.00;1249975000.00;1249975000.00;1249975000.00;0.00;1249975000.00;1249975000.00
50000;ParcialmenteOrdenado;SelectionSort;TROCAS;9998.70;0.53;9997.00;9999.00;9999.00;0.01;9998.89;9998.51
50000;ParcialmenteOrdenado;SelectionSort;ACESSOS;2499989994.80;2.14;2499989988.00;2499989996.00;2499989996.00;0.00;2499989995.57;2499989994.03
50000;ParcialmenteOrdenado;SelectionSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;ParcialmenteOrdenado;SelectionSort;TEMPO;7130299356.20;228107178.02;6902417481.00;7635512074.00;7031080310.00;3.20;7211926461.53;7048672250.87
50000;ParcialmenteOrdenado;SelectionSort;MEM_AUX;20.00;0.00;20.00;20.00;20.00;0.00;20.00;20.00
50000;ParcialmenteOrdenado;MergeSort;COMPARACOES;706443.80;565.41;704884.00;707317.00;706517.50;0.08;706646.13;706241.47
50000;ParcialmenteOrdenado;MergeSort;TROCAS;1568928.00;0.00;1568928.00;1568928.00;1568928.00;0.00;1568928.00;1568928.00
50000;ParcialmenteOrdenado;MergeSort;ACESSOS;4550743.60;1130.81;4547624.00;4552490.00;4550891.00;0.02;4551148.26;4550338.94
50000;ParcialmenteOrdenado;MergeSort;PROF_REC;15.00;0.00;15.00;15.00;15.00;0.00;15.00;15.00
50000;ParcialmenteOrdenado;MergeSort;TEMPO;22554787.17;6663359.67;14788515.00;44481251.00;21089265.00;29.54;24939239.80;20170334.53
50000;ParcialmenteOrdenado;MergeSort;MEM_AUX;200240.00;0.00;200240.00;200240.00;200240.00;0.00;200240.00;200240.00
50000;ParcialmenteOrdenado;QuickSort;COMPARACOES;1403706.43;207865.23;1107145.00;1901848.00;1365802.50;14.81;1478090.05;1329322.82
50000;ParcialmenteOrdenado;QuickSort;TROCAS;396264.20;34812.53;337006.00;501203.00;393015.00;8.79;408721.71;383806.69
50000;ParcialmenteOrdenado;QuickSort;ACESSOS;3024286.47;246495.95;2619155.00;3668172.00;3004951.50;8.15;3112493.91;2936079.02
50000;ParcialmenteOrdenado;QuickSort;PROF_REC;80.23;28.54;57.00;199.00;72.00;35.57;90.45;70.02
50000;ParcialmenteOrdenado;QuickSort;TEMPO;13617358.40;2964987.80;10907416.00;24429281.00;12894376.00;21.77;14678365.66;12556351.14
50000;ParcialmenteOrdenado;QuickSort;MEM_AUX;1283.73;456.64;912.00;3184.00;1152.00;35.57;1447.14;1120.33
50000;ParcialmenteOrdenado;QuickSortRandomizado;COMPARACOES;946232.40;34596.80;894443.00;1010082.00;937424.00;3.66;958612.71;933852.09
50000;ParcialmenteOrdenado;QuickSortRandomizado;TROCAS;445876.93;34489.75;395391.00;564079.00;442214.00;7.74;458218.93;433534.94
50000;ParcialmenteOrdenado;QuickSortRandomizado;ACESSOS;2763067.20;156514.21;2556057.00;3294961.00;2732521.50;5.66;2819075.09;2707059.31
50000;ParcialmenteOrdenado;QuickSortRandomizado;PROF_REC;35.37;1.79;32.00;39.00;35.00;5.06;36.01;34.73
50000;ParcialmenteOrdenado;QuickSortRandomizado;TEMPO;12857795.53;806590.92;11855112.00;16251441.00;12608075.00;6.27;13146430.39;12569160.68
50000;ParcialmenteOrdenado;QuickSortRandomizado;MEM_AUX;707.33;35.81;640.00;780.00;700.00;5.06;720.15;694.52
50000;ParcialmenteOrdenado;HeapSort;COMPARACOES;1439081.47;133.79;1438823.00;1439437.00;1439082.00;0.01;1439129.34;1439033.59
50000;ParcialmenteOrdenado;HeapSort;TROCAS;761686.30;104.52;761483.00;761947.00;761686.50;0.01;761723.70;761648.90
50000;ParcialmenteOrdenado;HeapSort;ACESSOS;5924908.13;620.96;5923754.00;5926662.00;5924843.00;0.01;5925130.34;5924685.93
50000;ParcialmenteOrdenado;HeapSort;PROF_REC;15.00;0.00;15.00;15.00;15.00;0.00;15.00;15.00
50000;ParcialmenteOrdenado;HeapSort;TEMPO;24665968.17;1764606.55;23063394.00;30763581.00;23989778.50;7.15;25297424.51;24034511.82
50000;ParcialmenteOrdenado;HeapSort;MEM_AUX;240.00;0.00;240.00;240.00;240.00;0.00;240.00;240.00
50000;ParcialmenteOrdenado;ShellSort;COMPARACOES;2112965.87;86778.29;1981580.00;2299919.00;2096486.00;4.11;2144019.08;2081912.65
50000;ParcialmenteOrdenado;ShellSort;TROCAS;1516421.37;43377.92;1450614.00;1609878.00;1508177.00;2.86;1531943.95;1500898.78
50000;ParcialmenteOrdenado;ShellSort;ACESSOS;5145808.60;173534.09;4882808.00;5519675.00;5112840.00;3.37;5207906.98;5083710.22
50000;ParcialmenteOrdenado;ShellSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;ParcialmenteOrdenado;ShellSort;TEMPO;24190863.03;4504685.57;21440676.00;41745698.00;22705993.50;18.62;25802844.06;22578882.01
50000;ParcialmenteOrdenado;ShellSort;MEM_AUX;20.00;0.00;20.00;20.00;20.00;0.00;20.00;20.00
50000;AltaRepeticao;BubbleSort;COMPARACOES;1249783962.00;75996.07;1249532730.00;1249853722.00;1249806198.50;0.01;1249811156.84;1249756767.16
50000;AltaRepeticao;BubbleSort;TROCAS;619638783.47;2061350.84;615311090.00;622921222.00;619830667.00;0.33;620376428.39;618901138.54
50000;AltaRepeticao;BubbleSort;ACESSOS;4978123057.87;8274426.96;4960941854.00;4991353458.00;4978971140.00;0.17;4981084023.53;4975162092.21
50000;AltaRepeticao;BubbleSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;AltaRepeticao;BubbleSort;TEMPO;13096624864.03;126726807.24;12853304231.00;13384106948.00;13106766870.50;0.97;13141973469.60;13051276258.47
50000;AltaRepeticao;BubbleSort;MEM_AUX;17.00;0.00;17.00;17.00;17.00;0.00;17.00;17.00
50000;AltaRepeticao;InsertionSort;COMPARACOES;1236996941.67;4484557.36;1227504479.00;1244740637.00;1238335014.00;0.36;1238601719.91;1235392163.43
50000;AltaRepeticao;InsertionSort;TROCAS;618523475.27;2242278.52;613777244.00;622395322.00;619192513.00;0.36;619325864.33;617721086.20
50000;AltaRepeticao;InsertionSort;ACESSOS;2474043892.20;8969114.40;2455058967.00;2489531281.00;2476720040.00;0.36;2477253448.57;2470834335.83
50000;AltaRepeticao;InsertionSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;AltaRepeticao;InsertionSort;TEMPO;7076344978.80;1173204756.58;6087590000.00;10304518139.00;6555393585.00;16.58;7496170909.17;6656519048.43
50000;AltaRepeticao;InsertionSort;MEM_AUX;16.00;0.00;16.00;16.00;16.00;0.00;16.00;16.00
50000;AltaRepeticao;SelectionSort;COMPARACOES;1249975000.00;0.00;1249975000.00;1249975000.00;1249975000.00;0.00;1249975000.00;1249975000.00
50000;AltaRepeticao;SelectionSort;TROCAS;49490.93;22.47;49444.00;49535.00;49489.50;0.05;49498.97;49482.89
50000;AltaRepeticao;SelectionSort;ACESSOS;2500147963.73;89.88;2500147776.00;2500148140.00;2500147958.00;0.00;2500147995.90;2500147931.57
50000;AltaRepeticao;SelectionSort;PROF_REC;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00
50000;AltaRepeticao;SelectionSort;TEMPO;8916253466.30;1488000888.10;7291672514.00;12360784547.00;8529348049.50;16.69;9448727745.61;8383779186.99
50000;AltaRepeticao;SelectionSort;MEM_AUX;20.00;0.00;20.00;20.00;20.00;0.00;20.00;20.00
50000;AltaRepeticao;MergeSort;COMPARACOES;716637.97;122.03;716448.00;716890.00;716657.50;0.02;716681.63;716594.30
50000;AltaRepeticao;MergeSort;TROCAS;1568928.00;0.00;1568928.00;1568928.00;1568928.00;0.00;1568928.00;1568928.00
50000;AltaRepeticao;MergeSort;ACESSOS;4571131.93;244.05;4570752.00;4571636.00;4571171.00;0.01;4571219.27;4571044.60
50000;AltaRepeticao;MergeSort;PROF_REC;15.00;0.00;15.00;15.00;15.00;0.00;15.00;15.00
50000;AltaRepeticao;MergeSort;TEMPO;39009582.03;20115114.64;19116842.00;100696345.00;32619054.50;51.56;46207683.36;31811480.71
50000;AltaRepeticao;MergeSort;MEM_AUX;200240.00;0.00;200240.00;200240.00;200240.00;0.00;200240.00;200240.00
50000;AltaRepeticao;QuickSort;COMPARACOES;12791845.80;33684.13;12744444.00;12896605.00;12788999.00;0.26;12803899.51;12779792.09
50000;AltaRepeticao;QuickSort;TROCAS;207741.63;27619.25;149975.00;267344.00;203460.50;13.30;217625.06;197858.21
50000;AltaRepeticao;QuickSort;ACESSOS;13672711.33;127498.37;13423367.00;13948145.00;13644544.00;0.93;13718336.04;13627086.63
50000;AltaRepeticao;QuickSort;PROF_REC;561.10;8.92;546.00;575.00;560.50;1.59;564.29;557.91
50000;AltaRepeticao;QuickSort;TEMPO;74118653.37;16690018.42;59961293.00;131566995.00;66268367.00;22.52;80091099.75;68146206.98
50000;AltaRepeticao;QuickSort;MEM_AUX;8977.60;142.76;8736.00;9200.00;8968.00;1.59;9028.69;8926.51
50000;AltaRepeticao;QuickSortRandomizado;COMPARACOES;12800738.23;33882.86;12758524.00;12876890.00;12797835.50;0.26;12812863.06;12788613.41
50000;AltaRepeticao;QuickSortRandomizado;TROCAS;264518.97;29012.66;222817.00;336159.00;256402.50;10.97;274901.01;254136.92
50000;AltaRepeticao;QuickSortRandomizado;ACESSOS;13908713.10;135823.44;13702340.00;14271425.00;13867288.00;0.98;13957316.89;13860109.31
50000;AltaRepeticao;QuickSortRandomizado;PROF_REC;559.10;10.17;538.00;582.00;558.00;1.82;562.74;555.46
